RecordID,DateOfRecord,UserID,FullName,Age,Gender,EmailAddress,Income,MarritalStatus,CountryID,CountryName,Region,ZipCode,RegisteredDate,LastOnline,GameID,GameName,GamePlatForm,GameCategories,ReleaseDate,PaymentType,IncomeByAds,IncomeByPurchase,IncomeBoughtIngameItems,ModifiedDate
52296,2019-06-03,16707,Lucas Mccarty,25,Female,gregory16@hotmail.com,25000,Single,15,South Africa,Europe,54853,2016-12-03,2019-01-21,21817,Thompson-Gonzalez VEN_5073,PC,Action games,2015-11-02,Free,238.93,0.0,3492.93,2021-08-31 13:29:48
7617,2020-06-28,16302,Brenda Lowery,53,Male,dsmith@gmail.com,140000,Married,10,Norway,Europe,70211,2018-12-14,2020-05-27,21798,Smith-Abbott WBF_4284,PlayStation,Strategy games,2016-12-20,Free,258.08,0.0,770.98,2021-08-31 13:29:48
54260,2020-08-21,15876,Catherine Mills,6,Female,mbutler@hotmail.com,6000,Single,10,Norway,Europe,22580,2017-02-05,2020-04-07,21307,Moses Ltd XWF_8193,PC,Adventure games,2016-04-30,Free,235.32,0.0,4139.84,2021-08-31 13:29:48
14586,2019-04-02,16599,Bruce Berry,27,Female,vjackson@gmail.com,70000,Married,11,Germany,Europe,78894,2017-09-10,2018-10-15,20758,"Estrada, Rice and Gonzalez VJF_0273",SmartPhone/Tablet,Role-playing games,2016-04-09,Purchase,0.0,641.61,266.0,2021-08-31 13:29:48
1446,2020-12-02,16352,James Henderson,35,Female,mbrown@gmail.com,180000,Married,18,France,Europe,24846,2018-06-03,2020-10-08,21754,"Gardner, Ballard and Hampton cso_8570",SmartPhone/Tablet,Role-playing games,2018-04-04,Free,276.04,0.0,3556.2,2021-08-31 13:29:48
37542,2019-05-05,15990,Eugene George,44,Male,schmidtjames@gmail.com,55000,Single,8,Canada,Europe,79683,2017-08-25,2019-01-04,21683,Thompson and Sons sco_4606,Nitendo Switch,Strategy games,2015-06-26,Free,348.33,0.0,3015.25,2021-08-31 13:29:48
32966,2018-09-30,16112,John Hubbard,21,Female,zmoore@gmail.com,190000,Single,10,Norway,Europe,98977,2016-07-28,2018-04-22,20612,Kramer-Everett MnH_7358,Xbox,Action-adventure games,2016-06-29,Free,119.66,0.0,3102.42,2021-08-31 13:29:48
73619,2018-11-16,16926,Gary Thomas,55,Male,lisagonzalez@yahoo.com,200000,Single,20,Ireland,Europe,91018,2017-01-08,2018-09-15,21151,Ellis Inc fTX_9629,Xbox,Adventure games,2015-01-16,Purchase,0.0,432.34,2459.29,2021-08-31 13:29:48
30866,2020-10-02,16627,Dan Atkins,26,Female,gonzaleskaren@gmail.com,45000,Married,9,New Zealand,Europe,33466,2018-04-21,2020-06-03,21603,"Lee, King and Rodriguez bQH_7137",SmartPhone/Tablet,Action games,2016-10-18,Free,242.59,0.0,653.97,2021-08-31 13:29:48
9522,2019-02-12,16972,Heather Davis,17,Female,smcgee@gmail.com,10500,Single,13,Singapore,Asia,16908,2017-11-24,2018-08-29,21161,"Harvey, Holland and Brown Wtl_9981",Xbox,Simulation games,2016-09-20,Purchase,0.0,431.7,3485.01,2021-08-31 13:29:48
11548,2019-10-23,16538,Antonio Anderson,43,Female,edwardsmichele@yahoo.com,160000,Single,9,New Zealand,Europe,95081,2018-01-27,2019-08-26,20267,Ward-Chavez yom_1870,Xbox,Puzzle games,2017-05-03,Purchase,0.0,735.26,3493.36,2021-08-31 13:29:48
4835,2018-02-04,16122,Matthew Moore,31,Female,daniel25@hotmail.com,165000,Married,15,South Africa,Europe,99405,2016-01-12,2017-09-30,20678,Martin-Meza xIe_5943,Nitendo Switch,Adventure games,2015-07-01,Purchase,0.0,559.69,3281.54,2021-08-31 13:29:48
12271,2020-01-15,16855,Michael Atkins,46,Female,amber20@yahoo.com,45000,Single,13,Singapore,Asia,17582,2018-03-31,2019-10-25,20991,Brown-Chan KuU_2394,Nitendo Switch,Action-adventure games,2017-03-21,Purchase,0.0,779.57,268.46,2021-08-31 13:29:48
7737,2017-04-24,16296,Alison Smith,37,Female,michaelcollins@hotmail.com,105000,Single,5,South Korea,Asia,67236,2016-09-30,2017-03-16,20271,Swanson PLC Faz_3081,Nitendo Switch,Role-playing games,2015-08-12,Purchase,0.0,934.43,2441.84,2021-08-31 13:29:48
22923,2020-01-02,16327,Brenda Warner,30,Male,ecoleman@yahoo.com,80000,Married,7,United Kingdom,Europe,14635,2018-01-28,2019-07-13,21795,"Jones, Harris and Shea WtA_6174",PlayStation,Simulation games,2016-05-29,Purchase,0.0,937.89,3109.14,2021-08-31 13:29:48
37796,2017-06-27,15963,Cameron Myers,54,Male,martinabigail@gmail.com,65000,Single,10,Norway,Europe,55875,2016-10-16,2017-01-21,21688,Chapman-Stephenson kSD_4337,PlayStation,Strategy games,2015-02-04,Purchase,0.0,803.81,3516.81,2021-08-31 13:29:48
39443,2020-01-09,15838,Matthew Johnson,14,Female,nathanjohnson@gmail.com,7500,Single,8,Canada,Europe,15922,2018-03-31,2019-09-27,21362,Dudley Group lUq_5588,Nitendo Switch,Action games,2018-03-21,Free,82.72,0.0,847.19,2021-08-31 13:29:48
16154,2020-07-26,15665,Mark Wolf,29,Male,toddkathryn@yahoo.com,200000,Single,6,Hong Kong,Asia,96927,2019-03-26,2020-05-01,20201,"Hernandez, Miranda and Waters DwP_9732",SmartPhone/Tablet,Strategy games,2015-08-03,Free,418.89,0.0,4411.31,2021-08-31 13:29:48
37501,2017-12-21,16058,Michael Morris,40,Male,htucker@hotmail.com,145000,Married,6,Hong Kong,Asia,66641,2017-04-08,2017-11-09,21636,Werner-Johnson KdH_1848,PlayStation,Action games,2015-05-14,Free,360.56,0.0,2492.35,2021-08-31 13:29:48
55696,2020-10-13,16069,Jasmine Sampson,36,Male,scottpenny@gmail.com,105000,Single,10,Norway,Europe,83920,2018-01-09,2020-07-15,21408,"Blankenship, Blackwell and White IlB_3861",SmartPhone/Tablet,Sports games,2015-07-21,Purchase,0.0,141.27,926.76,2021-08-31 13:29:48
1312,2017-09-04,16056,Denise Campbell,34,Female,camposanthony@gmail.com,130000,Single,18,France,Europe,81992,2016-10-05,2017-07-30,21807,Miller-Sharp snP_0500,PC,Idle games,2015-11-18,Purchase,0.0,856.61,2097.29,2021-08-31 13:29:48
62661,2020-04-02,16736,Casey Kramer,35,Female,stevenwright@yahoo.com,45000,Single,3,Taiwan,Asia,30444,2019-05-13,2019-11-28,21134,Duncan Inc CPx_7033,Nitendo Switch,Action-adventure games,2017-12-09,Free,51.64,0.0,2482.27,2021-08-31 13:29:48
7819,2017-04-22,16053,John Ingram,42,Male,lcox@hotmail.com,25000,Single,15,South Africa,Europe,72191,2015-11-17,2016-12-16,20468,Johnson Group RtN_7204,PlayStation,Action-adventure games,2015-02-21,Free,260.57,0.0,3992.34,2021-08-31 13:29:48
46308,2020-12-03,16966,Jared King,29,Male,cnavarro@gmail.com,175000,Married,8,Canada,Europe,94893,2020-03-17,2020-08-14,21552,"Morrow, Ruiz and Gomez qcL_7924",PC,Simulation games,2017-10-12,Purchase,0.0,622.7,4163.96,2021-08-31 13:29:48
44852,2019-05-05,16542,Miss Helen Johnson,9,Female,lopezjeremy@gmail.com,5500,Single,20,Ireland,Europe,92448,2016-08-11,2018-11-29,21203,Kramer Group qop_3765,PlayStation,Strategy games,2015-12-11,Free,320.65,0.0,2199.4,2021-08-31 13:29:48
36122,2017-03-31,15778,David Ward,47,Female,charlesbrown@gmail.com,70000,Married,18,France,Europe,18355,2016-08-20,2017-01-16,20452,Murphy-Mendez MxB_0725,PlayStation,Sports games,2015-03-29,Purchase,0.0,168.41,4794.36,2021-08-31 13:29:48
84801,2018-11-02,16355,Michele Stanley,51,Male,ashleyanderson@yahoo.com,125000,Married,18,France,Europe,02597,2016-05-31,2018-07-21,21353,"Greer, Martinez and Torres sAE_9229",PC,Adventure games,2015-04-20,Purchase,0.0,421.47,325.23,2021-08-31 13:29:48
34926,2019-09-19,15692,Mrs. Toni Moran,13,Male,vprice@yahoo.com,3500,Single,14,Switzerland,Europe,37102,2018-02-03,2019-06-21,20423,Cole Group ZHB_7353,Nitendo Switch,Puzzle games,2016-03-14,Purchase,0.0,719.38,1431.85,2021-08-31 13:29:48
27126,2017-08-09,16354,Mallory Bender,6,Female,davisjeffrey@gmail.com,3000,Single,5,South Korea,Asia,73580,2016-02-22,2017-02-28,20758,Sanders-Crawford OQy_6579,PC,Adventure games,2015-05-03,Free,213.01,0.0,4010.95,2021-08-31 13:29:48
34099,2019-03-07,16918,Robin Pitts,35,Female,makaylaunderwood@yahoo.com,10000,Single,17,Sweden,Europe,30448,2016-10-03,2018-11-27,20679,Clark-Fields KIF_3983,PlayStation,Puzzle games,2016-02-10,Free,193.95,0.0,4251.86,2021-08-31 13:29:48
4343,2019-08-21,16516,Matthew Miller II,46,Female,pjenkins@hotmail.com,140000,Single,1,United States,North America,18407,2018-12-29,2019-05-29,20865,"Salazar, Brown and Graham tve_3066",Nitendo Switch,Role-playing games,2017-01-29,Free,366.17,0.0,1509.35,2021-08-31 13:29:48
42859,2018-12-28,15756,Richard Anderson,50,Female,hcarr@yahoo.com,185000,Single,15,South Africa,Europe,20441,2016-07-10,2018-11-18,21033,Robertson-Bell lpb_9756,PC,Adventure games,2015-06-26,Purchase,0.0,619.69,3124.32,2021-08-31 13:29:48
31555,2018-12-24,16902,Jason Petersen,6,Female,davisronald@gmail.com,3500,Single,15,South Africa,Europe,05466,2016-04-28,2018-09-22,21596,Price-Scott JUl_2493,Nitendo Switch,Strategy games,2015-12-31,Free,389.73,0.0,4131.17,2021-08-31 13:29:48
47537,2020-02-14,17003,Ashley Huff,53,Male,adrianadurham@gmail.com,165000,Single,20,Ireland,Europe,27240,2018-11-13,2019-12-09,20949,"Daniel, Adams and Brown HHq_3525",PC,Puzzle games,2018-03-15,Purchase,0.0,565.96,2549.04,2021-08-31 13:29:48
9209,2018-01-19,15853,Patricia Skinner,10,Male,sarahjohnson@gmail.com,5500,Single,1,United States,North America,23495,2017-01-14,2017-09-15,20429,"Martin, Montgomery and Schmidt ATN_8506",PC,Puzzle games,2015-04-04,Free,417.61,0.0,4102.98,2021-08-31 13:29:48
10145,2020-10-16,15934,Kara Ward,30,Female,jessicaharris@yahoo.com,200000,Married,11,Germany,Europe,02980,2018-12-04,2020-07-14,20734,Arnold-Farrell SbS_2077,Xbox,Strategy games,2016-09-26,Free,281.12,0.0,1426.69,2021-08-31 13:29:48
26950,2019-02-15,16242,Mary Chapman,45,Male,christopher54@yahoo.com,15000,Single,11,Germany,Europe,34262,2017-10-02,2018-12-03,20956,Hubbard and Sons Qfi_7983,PlayStation,Action games,2016-10-13,Free,159.23,0.0,2147.95,2021-08-31 13:29:48
43769,2019-12-30,15808,Richard Williams,16,Female,brianallen@yahoo.com,7500,Single,14,Switzerland,Europe,08907,2018-08-16,2019-09-21,20813,Brewer PLC HsO_6284,Nitendo Switch,Role-playing games,2018-01-04,Free,170.23,0.0,1362.14,2021-08-31 13:29:48
49069,2019-04-02,15717,Benjamin Watkins,9,Female,vboyd@gmail.com,8000,Single,3,Taiwan,Asia,83606,2017-08-20,2018-10-06,20235,Ward Inc uBm_2619,PC,Action-adventure games,2017-04-22,Purchase,0.0,860.07,2970.75,2021-08-31 13:29:48
89422,2018-07-12,15657,Eric Herrera,7,Male,cfisher@yahoo.com,7000,Single,1,United States,North America,51029,2016-05-26,2018-02-03,20645,"Macdonald, Barnes and Moore xIi_5804",Xbox,Strategy games,2015-08-04,Free,464.93,0.0,627.01,2021-08-31 13:29:48
6186,2019-12-09,16850,Phillip Kane,13,Male,ryan47@gmail.com,4500,Single,4,Australia,Australia,62833,2017-10-30,2019-11-01,20598,Roman-Lee ZHu_7164,Nitendo Switch,Role-playing games,2017-06-27,Purchase,0.0,929.57,3763.79,2021-08-31 13:29:48
78681,2018-05-14,16456,Misty Thomas,15,Male,klinemegan@hotmail.com,10000,Single,7,United Kingdom,Europe,09578,2017-01-01,2018-03-07,20719,"Wolf, Tucker and Leon QzU_6840",Nitendo Switch,Adventure games,2016-07-01,Free,495.79,0.0,1336.2,2021-08-31 13:29:48
16406,2017-07-02,16075,Mike Willis,36,Male,paustin@yahoo.com,115000,Single,2,Japan,Asia,07034,2015-01-30,2017-03-12,21415,Braun-Benson qFg_8499,PlayStation,Action-adventure games,2015-01-21,Free,151.57,0.0,3791.54,2021-08-31 13:29:48
19738,2018-09-05,15699,Mike English,27,Male,durhamtiffany@gmail.com,190000,Single,9,New Zealand,Europe,86187,2018-01-05,2018-04-16,20987,Spears-Figueroa ghJ_9246,PC,Role-playing games,2016-09-08,Purchase,0.0,221.68,3226.59,2021-08-31 13:29:48
34432,2017-12-28,16520,Garrett Brock,17,Male,benjaminfrench@yahoo.com,9000,Single,17,Sweden,Europe,38955,2017-03-06,2017-09-23,20751,"Parker, Torres and Beck YAw_4009",Xbox,Strategy games,2016-04-24,Free,227.1,0.0,3977.48,2021-08-31 13:29:48
15221,2020-08-23,16485,Jesse Perkins,25,Female,hmoody@yahoo.com,155000,Married,19,United Arab Emirates,Asia,11545,2019-01-15,2020-07-20,21575,"Hernandez, Salazar and Petty QTr_1379",Xbox,Puzzle games,2018-10-01,Free,312.56,0.0,832.04,2021-08-31 13:29:48
40539,2017-05-11,15640,Paul Brown,32,Male,sean99@gmail.com,150000,Single,4,Australia,Australia,57267,2016-04-02,2016-12-21,21545,"Spencer, Soto and Acevedo bmU_5199",PC,Strategy games,2015-06-06,Free,447.87,0.0,201.84,2021-08-31 13:29:48
77783,2017-12-02,16572,Michael Hill,9,Male,david89@yahoo.com,1500,Single,2,Japan,Asia,01508,2017-03-29,2017-10-29,20908,"Briggs, Castillo and Hughes YXZ_1465",PlayStation,Idle games,2015-11-15,Purchase,0.0,483.87,3755.12,2021-08-31 13:29:48
79879,2018-11-14,15630,Paul Lambert,10,Male,michaelsmith@gmail.com,1500,Single,4,Australia,Australia,97369,2018-01-12,2018-07-07,21021,"Simmons, Smith and Jenkins eSk_2258",PC,Puzzle games,2016-12-26,Purchase,0.0,152.18,3898.48,2021-08-31 13:29:48
69842,2017-02-21,16487,Teresa Leach,23,Male,mphillips@yahoo.com,185000,Single,20,Ireland,Europe,67417,2015-06-28,2016-08-30,20491,"Acosta, Smith and Martin gTB_6123",PlayStation,Action-adventure games,2015-05-28,Free,124.3,0.0,2703.3,2021-08-31 13:29:48
67124,2018-02-22,16119,Gabrielle Prince,18,Male,robert46@yahoo.com,60000,Single,2,Japan,Asia,37069,2016-07-31,2018-01-19,20803,Blackburn-Lopez mqw_0418,Xbox,Action-adventure games,2015-12-28,Purchase,0.0,504.82,4662.57,2021-08-31 13:29:48
36498,2017-12-13,16421,Ann Hardin,49,Male,floresterry@yahoo.com,20000,Single,8,Canada,Europe,81521,2016-02-03,2017-08-17,20536,Jones-Robinson DmK_0465,SmartPhone/Tablet,Idle games,2015-07-30,Free,432.7,0.0,2267.26,2021-08-31 13:29:48
35171,2019-09-07,15800,Amy Rose,5,Female,vhuff@gmail.com,6500,Single,7,United Kingdom,Europe,06704,2018-08-25,2019-04-15,21022,"Martinez, Cannon and Petersen iiA_5958",Xbox,Idle games,2017-03-17,Purchase,0.0,120.52,933.43,2021-08-31 13:29:48
83551,2019-03-20,16288,Donna King,15,Male,zsmith@gmail.com,7500,Single,8,Canada,Europe,25960,2018-06-06,2018-10-29,21238,"Morgan, Hall and Parker nHX_4873",SmartPhone/Tablet,Strategy games,2017-03-05,Free,279.17,0.0,1102.66,2021-08-31 13:29:48
61045,2018-12-03,16180,Karen Brown,44,Female,zvargas@yahoo.com,15000,Single,11,Germany,Europe,59662,2018-01-04,2018-08-07,20835,Diaz Inc kYX_4950,SmartPhone/Tablet,Adventure games,2015-08-21,Purchase,0.0,303.34,2457.68,2021-08-31 13:29:48
76336,2020-03-29,16753,Cory Davis,28,Male,jenkinsdanny@yahoo.com,160000,Married,19,United Arab Emirates,Asia,79348,2017-05-15,2020-02-16,20521,Collins-Cox cYF_5627,PlayStation,Idle games,2017-04-19,Free,493.51,0.0,2144.51,2021-08-31 13:29:48
27372,2018-01-19,16038,Christopher Walker,35,Female,heatherbyrd@gmail.com,50000,Single,10,Norway,Europe,13953,2017-04-03,2017-11-06,21521,Hampton-Pierce gEw_0424,PC,Puzzle games,2015-04-20,Purchase,0.0,503.01,899.5,2021-08-31 13:29:48
79966,2020-02-22,16204,Christopher Perez,54,Male,wilkersonchristopher@gmail.com,185000,Married,14,Switzerland,Europe,46963,2019-09-16,2019-12-06,20887,Ramsey-Nelson Hxi_4342,PlayStation,Simulation games,2015-09-30,Purchase,0.0,510.4,4942.41,2021-08-31 13:29:48
33031,2020-06-29,16080,Steven Martin,8,Male,david25@hotmail.com,1000,Single,5,South Korea,Asia,89483,2019-02-05,2020-02-11,20757,"Rowe, Mclean and Powell VdZ_3412",PlayStation,Idle games,2017-04-20,Purchase,0.0,660.93,804.51,2021-08-31 13:29:48
46991,2019-05-19,16515,Megan Khan,31,Male,zachary12@gmail.com,40000,Single,17,Sweden,Europe,13246,2017-02-09,2019-02-20,20268,Powers Group CVJ_2860,PlayStation,Puzzle games,2016-08-15,Free,228.06,0.0,1908.56,2021-08-31 13:29:48
52444,2017-04-09,16416,David Boyd,21,Female,cassandramullins@hotmail.com,115000,Married,4,Australia,Australia,25483,2015-12-12,2016-11-04,20387,Payne-Anderson Vyx_7049,PlayStation,Action-adventure games,2015-01-24,Purchase,0.0,902.03,4616.3,2021-08-31 13:29:48
79862,2019-10-21,15844,Jamie Garner,17,Female,michael92@hotmail.com,12000,Single,18,France,Europe,11806,2018-08-13,2019-08-11,20477,"Hall, Solis and Morris Xxu_0827",Nitendo Switch,Action games,2017-12-20,Purchase,0.0,350.44,1476.11,2021-08-31 13:29:48
62335,2020-08-14,16851,Denise Jones,41,Female,brownandrea@gmail.com,20000,Single,10,Norway,Europe,59305,2017-12-03,2020-03-05,21476,Oconnor-Nguyen OAn_5529,PlayStation,Action-adventure games,2016-01-29,Free,325.22,0.0,3617.73,2021-08-31 13:29:48
72635,2018-08-08,15855,Matthew Wilson,25,Male,jerrypark@gmail.com,145000,Married,18,France,Europe,52820,2017-06-18,2018-02-20,21626,Norton LLC IOK_6659,PC,Idle games,2016-05-14,Free,313.57,0.0,1079.69,2021-08-31 13:29:48
61519,2019-09-13,15891,Erin Booth,6,Male,aliashley@gmail.com,3500,Single,7,United Kingdom,Europe,51061,2018-11-15,2019-04-12,20634,Dunn-Owens Uet_9314,PC,Simulation games,2016-10-18,Purchase,0.0,646.3,4038.63,2021-08-31 13:29:48
62141,2020-12-16,16743,Michelle Jimenez,8,Male,loribarrera@yahoo.com,11500,Single,2,Japan,Asia,50788,2020-07-07,2020-11-13,20526,Kim and Sons bgY_7020,PlayStation,Adventure games,2017-12-26,Free,124.68,0.0,4960.09,2021-08-31 13:29:48
29789,2020-12-18,16980,Robert Arnold,28,Female,jsmith@hotmail.com,55000,Single,12,China,Asia,70550,2020-07-11,2020-08-20,21663,"Wilkins, Ruiz and Davis Hnw_6078",PC,Idle games,2017-05-02,Purchase,0.0,443.44,934.38,2021-08-31 13:29:48
31174,2020-04-28,17013,Calvin Walsh,59,Male,kimberlyhoward@yahoo.com,60000,Single,2,Japan,Asia,74716,2018-01-13,2020-03-16,20814,King-Smith LrI_7070,Xbox,Role-playing games,2015-08-08,Free,137.37,0.0,1811.31,2021-08-31 13:29:48
23044,2020-02-12,16840,Thomas Serrano,13,Male,rmiller@hotmail.com,3000,Single,10,Norway,Europe,44465,2018-08-26,2019-11-05,20473,Cooke-Austin XXL_1823,PlayStation,Role-playing games,2016-03-13,Free,422.69,0.0,236.92,2021-08-31 13:29:48
47891,2017-10-08,15839,Megan Hurley,27,Male,nschmidt@hotmail.com,90000,Single,12,China,Asia,54980,2017-02-25,2017-08-13,20509,Meyer-Cline Kvv_6935,SmartPhone/Tablet,Adventure games,2015-08-25,Free,432.22,0.0,1722.86,2021-08-31 13:29:48
31491,2019-03-22,16042,Kimberly Austin,6,Female,michelle51@hotmail.com,12000,Single,14,Switzerland,Europe,92267,2016-01-27,2019-01-24,20243,"Lynn, Moore and Smith Nuq_4519",Xbox,Action games,2016-01-26,Free,214.17,0.0,1020.12,2021-08-31 13:29:48
57334,2020-11-18,15745,Robin Keller,47,Male,sharvey@hotmail.com,175000,Single,8,Canada,Europe,90169,2018-08-13,2020-05-29,21363,Tate PLC qVH_5348,Nitendo Switch,Puzzle games,2018-07-16,Free,456.36,0.0,4521.05,2021-08-31 13:29:48
79455,2018-03-02,16962,Nancy Nguyen,24,Male,dorothy55@gmail.com,75000,Single,16,Denmark,Europe,15842,2016-07-29,2018-01-08,21100,"Simon, Huffman and Good DDJ_3319",Xbox,Sports games,2015-01-06,Free,394.32,0.0,3969.41,2021-08-31 13:29:48
62860,2017-07-01,16743,Jeffery Leblanc,24,Male,gcastro@gmail.com,10000,Single,10,Norway,Europe,59201,2016-09-24,2017-04-22,21570,"Garcia, Richard and Wright lvM_6672",Nitendo Switch,Adventure games,2015-10-19,Purchase,0.0,600.28,766.95,2021-08-31 13:29:48
30581,2019-08-19,16504,Joanna Moore,7,Female,walkerjessica@hotmail.com,4500,Single,8,Canada,Europe,42844,2017-05-23,2019-06-26,21053,Bauer-Arnold vrL_3192,PlayStation,Action games,2016-07-21,Purchase,0.0,795.27,1249.95,2021-08-31 13:29:48
62299,2018-02-03,16695,Patricia Henry,30,Female,davidmeghan@hotmail.com,175000,Single,20,Ireland,Europe,41275,2016-09-09,2017-09-19,21587,Savage-Hunter lcG_0806,PlayStation,Sports games,2015-03-04,Free,412.88,0.0,2853.37,2021-08-31 13:29:48
47042,2019-01-20,16081,Garrett Valdez,54,Female,elizabethbarrett@yahoo.com,120000,Married,8,Canada,Europe,23728,2017-03-24,2018-09-13,20437,"Johnson, Jones and Martinez XMx_5814",Xbox,Idle games,2016-10-13,Free,69.74,0.0,2252.35,2021-08-31 13:29:48
69381,2019-11-07,15667,Hannah Moore,45,Male,jessicamartin@yahoo.com,35000,Married,3,Taiwan,Asia,43555,2019-05-06,2019-05-22,21644,Reed PLC Liw_5788,Nitendo Switch,Sports games,2017-12-07,Free,443.5,0.0,64.54,2021-08-31 13:29:48
42404,2019-09-18,16127,Chad Arias,45,Female,dgutierrez@gmail.com,145000,Single,14,Switzerland,Europe,11702,2018-02-12,2019-07-28,20594,"Taylor, Torres and Miller wND_8269",Xbox,Puzzle games,2017-06-04,Purchase,0.0,842.68,1315.7,2021-08-31 13:29:48
40544,2017-03-13,16731,Kimberly Flores,28,Female,deanna08@yahoo.com,125000,Single,14,Switzerland,Europe,26476,2016-07-21,2016-12-13,21202,Walker Ltd DlL_7371,SmartPhone/Tablet,Action-adventure games,2015-05-02,Purchase,0.0,678.99,1079.43,2021-08-31 13:29:48
81511,2019-02-09,15701,Monica Scott,31,Female,foxtyler@hotmail.com,160000,Married,9,New Zealand,Europe,85387,2015-10-05,2018-11-30,21722,Chavez PLC Wkl_4874,SmartPhone/Tablet,Strategy games,2015-03-10,Purchase,0.0,562.02,4455.36,2021-08-31 13:29:48
58834,2020-12-03,16489,Justin Blair,18,Male,martin35@gmail.com,30000,Single,15,South Africa,Europe,18337,2018-02-24,2020-06-10,20371,"Mosley, Wade and Harrell zTB_4600",PlayStation,Adventure games,2016-02-20,Purchase,0.0,289.84,4899.47,2021-08-31 13:29:48
16479,2019-09-04,16629,Douglas Vazquez,60,Female,htrevino@gmail.com,135000,Married,11,Germany,Europe,82571,2018-01-21,2019-03-14,20278,Proctor-Hernandez cnB_3879,PlayStation,Action-adventure games,2017-11-05,Purchase,0.0,572.26,2293.41,2021-08-31 13:29:48
85645,2018-04-07,16272,Debra Ramirez,59,Male,astewart@hotmail.com,155000,Single,4,Australia,Australia,32075,2017-08-29,2018-02-20,21869,Foster LLC hVT_2569,PC,Action-adventure games,2016-06-21,Purchase,0.0,265.58,2209.86,2021-08-31 13:29:48
47352,2020-01-20,16564,Marie Gomez,20,Male,andrewskimberly@gmail.com,165000,Married,3,Taiwan,Asia,50671,2019-04-02,2019-12-01,20706,Smith-Warner POT_9451,PlayStation,Idle games,2015-05-17,Purchase,0.0,735.41,4567.22,2021-08-31 13:29:48
41759,2019-11-07,15978,Laura Gonzalez,37,Female,smithjohnny@hotmail.com,170000,Married,3,Taiwan,Asia,47163,2018-11-04,2019-06-05,21158,Ramos LLC YWi_7607,PlayStation,Action games,2015-03-10,Free,81.04,0.0,4221.85,2021-08-31 13:29:48
67048,2019-09-01,16281,Christopher Simpson,36,Female,melaniehuffman@hotmail.com,130000,Married,10,Norway,Europe,28594,2018-08-25,2019-07-25,21622,Walker-Phillips rBL_8481,SmartPhone/Tablet,Simulation games,2015-01-11,Purchase,0.0,172.39,64.5,2021-08-31 13:29:48
71424,2019-11-18,16508,Eric Frank,55,Male,david64@hotmail.com,85000,Married,9,New Zealand,Europe,23292,2018-06-29,2019-08-05,21436,Jackson-Shaw Iac_6746,SmartPhone/Tablet,Idle games,2018-03-07,Purchase,0.0,187.62,3738.46,2021-08-31 13:29:48
